Desc	Family ID	AspNid	ConCor	SacCer	ggMorZona1	ggMucLanc1	ggRhiOryz1	gzAbsCyli1	gzAbsGlau1	gzCunBlak1	gzCunEchi1	gzLicCory1	gzLinHyal1	gzMorAlpi1	gzMucCirc1	gzMucCirc2	gzMucFrag1	gzMucHiem1	gzMucPlum2	gzPodHuml1	gzRhiMicr1	gzRhiStol1	gzUmbIsab1	gzUmbRama1	gzUmbVina1
(null)	N0.HOG0004742	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004743	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004744	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004745	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004746	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004747	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004748	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004749	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004750	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004751	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004752	1	0	1	1	1	1	3	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004753	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004754	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004755	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004756	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004757	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0004758	1	0	0	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004759	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004760	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004761	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004762	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004763	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004764	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004765	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004766	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	0
(null)	N0.HOG0004767	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	1	1
(null)	N0.HOG0004768	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004769	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004770	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004771	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004772	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004773	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004774	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004776	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004777	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004778	1	1	1	1	1	2	2	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
(null)	N0.HOG0004779	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004780	1	0	0	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004781	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004782	1	0	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0004783	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004784	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004785	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004786	1	0	1	1	1	2	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004787	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004788	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0004789	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004790	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004791	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004793	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004794	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004795	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004796	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004797	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004798	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004799	1	0	0	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	0	1
(null)	N0.HOG0004800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004801	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004802	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004803	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004804	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004805	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004806	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0004807	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004808	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004809	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004810	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004811	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004812	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004813	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004814	1	0	0	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004815	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004816	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004817	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004818	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004819	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0004820	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004821	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004822	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004823	1	0	0	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004824	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004825	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004826	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1	1	1
(null)	N0.HOG0004827	1	0	0	1	1	0	2	2	2	2	1	1	1	1	1	1	1	1	1	0	0	1	1	2
(null)	N0.HOG0004828	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004829	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004830	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004831	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004832	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004834	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004835	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004836	1	0	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004837	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004838	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004839	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004840	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004841	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004842	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004843	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004844	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004845	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004846	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1
(null)	N0.HOG0004847	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004848	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004849	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004850	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004851	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004852	1	0	0	0	2	2	0	0	0	0	2	0	0	2	4	3	1	2	0	1	1	1	1	1
(null)	N0.HOG0004853	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004854	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004855	1	1	1	0	2	2	1	1	1	1	1	0	0	1	1	1	1	1	0	2	1	0	1	1
(null)	N0.HOG0004856	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004857	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004858	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004859	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004860	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004861	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004862	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004863	1	4	0	5	0	0	0	0	0	0	0	5	5	0	0	0	0	0	4	0	0	0	0	0
(null)	N0.HOG0004864	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004865	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004866	0	1	0	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004867	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1
(null)	N0.HOG0004868	0	2	0	2	1	1	1	0	0	0	1	2	2	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004869	0	1	0	1	1	1	2	2	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004870	0	1	0	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004871	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004872	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004873	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004874	0	3	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004875	0	1	0	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0004876	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004877	0	1	0	0	2	1	3	2	2	2	1	0	0	1	1	1	1	1	0	1	1	1	1	1
(null)	N0.HOG0004878	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004879	0	2	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004880	0	1	0	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004881	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004882	0	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004883	0	1	0	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004884	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004885	0	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004886	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004887	0	1	0	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004888	0	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	2	1	1
(null)	N0.HOG0004889	0	2	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004890	0	1	0	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004891	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1
(null)	N0.HOG0004892	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004893	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004894	0	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
(null)	N0.HOG0004895	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004896	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004897	0	1	0	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004898	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004899	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004900	0	1	0	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004901	0	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1
(null)	N0.HOG0004902	0	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1
(null)	N0.HOG0004903	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004904	0	1	0	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004905	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004906	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004907	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004908	0	2	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	0	1	1
(null)	N0.HOG0004909	0	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004910	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004911	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004912	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004913	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004914	0	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004915	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1
(null)	N0.HOG0004916	0	6	1	3	0	0	1	1	1	2	1	3	3	0	0	0	0	0	2	0	0	0	0	0
(null)	N0.HOG0004917	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004918	0	1	0	0	1	2	1	2	1	1	1	0	1	1	1	1	1	1	1	1	3	1	1	1
(null)	N0.HOG0004919	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004920	0	1	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004921	0	1	0	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004922	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004923	0	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0004924	0	1	0	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004925	0	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004926	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1
(null)	N0.HOG0004927	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004928	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0004929	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
(null)	N0.HOG0004930	0	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004931	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004932	0	0	0	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004933	0	0	0	7	0	0	0	0	0	0	0	8	4	0	0	0	0	0	5	0	0	0	0	0
(null)	N0.HOG0004934	0	0	0	6	0	0	0	0	0	0	0	7	6	0	0	0	0	0	5	0	0	0	0	0
(null)	N0.HOG0004935	0	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2
(null)	N0.HOG0004936	0	0	0	1	1	2	1	2	1	1	2	1	1	1	1	1	0	1	2	1	1	1	1	1
(null)	N0.HOG0004937	0	0	0	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004938	0	0	0	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004939	0	0	0	1	1	0	1	1	1	1	2	1	1	2	2	2	2	2	1	0	0	1	1	1
(null)	N0.HOG0004940	0	0	0	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004941	0	0	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1
(null)	N0.HOG0004942	0	0	0	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004943	0	0	0	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004944	0	0	0	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004945	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2
(null)	N0.HOG0004946	0	0	0	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004947	0	0	0	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004948	0	0	0	2	1	2	0	0	0	0	3	3	1	1	1	1	3	1	2	0	1	1	1	0
(null)	N0.HOG0004949	0	0	0	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1
(null)	N0.HOG0004950	0	0	0	0	1	1	3	2	1	1	2	0	1	1	1	1	1	1	1	1	1	2	1	1
(null)	N0.HOG0004951	0	0	0	0	1	2	2	1	1	1	2	0	0	2	2	2	2	2	0	1	2	0	0	0
(null)	N0.HOG0004952	0	0	0	0	2	0	2	1	1	1	3	0	0	2	2	1	2	2	0	2	1	0	1	1
(null)	N0.HOG0004953	0	0	0	0	1	2	3	2	2	2	1	0	0	1	1	1	1	1	0	1	2	1	1	1
(null)	N0.HOG0004954	0	0	0	0	2	2	4	1	2	2	2	0	0	2	1	0	2	1	0	1	2	0	0	0
(null)	N0.HOG0004955	0	0	0	0	3	6	0	1	0	0	3	0	0	2	2	0	1	1	0	1	3	0	1	0
(null)	N0.HOG0004956	0	0	0	0	2	0	2	1	3	0	6	0	0	1	0	0	2	1	0	0	0	3	1	2
(null)	N0.HOG0004957	0	0	0	0	2	2	2	1	2	1	1	0	0	1	1	1	2	1	0	2	2	1	1	1
(null)	N0.HOG0004958	0	0	0	0	1	2	3	2	1	2	2	0	0	1	1	1	1	1	0	1	2	1	1	1
(null)	N0.HOG0004959	0	0	0	0	2	1	2	2	1	1	2	0	0	2	2	2	2	2	0	1	2	0	0	0
(null)	N0.HOG0004960	0	0	0	0	2	2	1	1	1	1	1	0	0	2	2	2	1	2	0	1	2	1	1	1
(null)	N0.HOG0004961	0	0	0	0	1	5	0	0	0	0	0	0	0	1	2	2	1	1	0	4	7	0	0	0
(null)	N0.HOG0004962	0	0	0	0	1	2	2	2	1	1	2	0	0	1	2	2	1	1	0	1	2	1	1	1
(null)	N0.HOG0004963	0	0	0	0	1	9	0	0	0	0	1	0	0	2	0	1	3	1	0	3	3	0	0	0
