Orthogroup	Duplications (all)	Duplications (50% support)
OG0005575	1	0
OG0005576	0	0
OG0005577	1	1
OG0005578	0	0
OG0005579	0	0
OG0005580	1	1
OG0005581	2	2
OG0005582	1	0
OG0005583	0	0
OG0005584	0	0
OG0005585	0	0
OG0005586	0	0
OG0005587	0	0
OG0005588	18	18
OG0005589	3	3
OG0005590	0	0
OG0005591	1	1
OG0005592	5	5
OG0005593	3	1
OG0005594	1	0
OG0005595	1	0
OG0005596	1	1
OG0005597	8	6
OG0005598	0	0
OG0005599	0	0
OG0005600	0	0
OG0005601	0	0
OG0005602	0	0
OG0005603	0	0
OG0005604	14	14
OG0005605	0	0
OG0005606	2	1
OG0005607	1	1
OG0005608	2	2
OG0005609	0	0
OG0005610	1	1
OG0005611	1	0
OG0005612	0	0
OG0005613	1	1
OG0005614	1	1
OG0005615	0	0
OG0005616	0	0
OG0005617	1	1
OG0005618	0	0
OG0005619	0	0
OG0005620	1	1
OG0005621	0	0
OG0005622	0	0
OG0005623	12	12
OG0005624	0	0
OG0005625	0	0
OG0005626	2	2
OG0005627	1	1
OG0005628	0	0
OG0005629	0	0
OG0005630	0	0
OG0005631	0	0
OG0005632	0	0
OG0005633	3	3
OG0005634	1	1
OG0005635	3	3
OG0005636	13	11
OG0005637	1	0
OG0005638	2	1
OG0005639	2	2
OG0005640	2	2
OG0005641	1	0
OG0005642	2	2
OG0005643	3	3
OG0005644	3	2
OG0005645	2	2
OG0005646	4	4
OG0005647	2	2
OG0005648	2	2
OG0005649	3	3
OG0005650	2	2
OG0005651	10	6
OG0005652	3	2
OG0005653	3	1
OG0005654	3	2
OG0005655	9	8
OG0005656	4	2
OG0005657	2	1
OG0005658	2	2
OG0005659	2	2
OG0005660	4	2
OG0005661	1	1
OG0005662	2	2
OG0005663	6	2
OG0005664	2	2
OG0005665	2	2
OG0005666	3	2
OG0005667	2	0
OG0005668	2	2
OG0005669	3	3
OG0005670	1	1
OG0005671	4	3
OG0005672	3	3
OG0005673	3	2
OG0005674	4	4
OG0005675	4	4
OG0005676	2	1
OG0005677	3	3
OG0005678	1	0
OG0005679	6	6
OG0005680	2	2
OG0005681	10	7
OG0005682	3	3
OG0005683	6	6
OG0005684	3	3
OG0005685	2	2
OG0005686	0	0
OG0005687	2	2
OG0005688	13	13
OG0005689	3	3
OG0005690	2	1
OG0005691	3	2
OG0005692	3	1
OG0005693	4	4
OG0005694	1	0
OG0005695	2	2
OG0005696	2	2
OG0005697	4	3
OG0005698	2	2
OG0005699	11	10
OG0005700	19	19
OG0005701	13	13
OG0005702	19	19
OG0005703	7	7
OG0005704	19	19
OG0005705	19	19
OG0005706	15	15
OG0005707	6	5
OG0005708	1	0
OG0005709	18	18
OG0005710	18	18
OG0005711	0	0
OG0005712	1	1
OG0005713	1	1
OG0005714	2	1
OG0005715	3	3
OG0005716	0	0
OG0005717	1	1
OG0005718	1	0
OG0005719	1	0
OG0005720	8	8
OG0005721	0	0
OG0005722	2	1
OG0005723	0	0
OG0005724	0	0
OG0005725	3	3
OG0005726	0	0
OG0005727	0	0
OG0005728	1	0
OG0005729	8	8
OG0005730	1	1
OG0005731	1	0
OG0005732	6	4
OG0005733	2	2
OG0005734	2	2
OG0005735	7	4
OG0005736	0	0
OG0005737	1	0
OG0005738	1	1
OG0005739	1	1
OG0005740	1	0
OG0005741	0	0
OG0005742	1	0
OG0005743	5	5
OG0005744	2	0
OG0005745	2	2
OG0005746	2	2
OG0005747	0	0
OG0005748	2	2
OG0005749	0	0
OG0005750	2	1
OG0005751	0	0
OG0005752	0	0
OG0005753	1	1
OG0005754	0	0
OG0005755	9	8
OG0005756	0	0
OG0005757	1	0
OG0005758	0	0
OG0005759	0	0
OG0005760	1	1
OG0005761	0	0
OG0005762	1	1
OG0005763	1	1
OG0005764	1	1
OG0005765	0	0
OG0005766	1	1
OG0005767	2	1
OG0005768	2	2
OG0005769	1	0
OG0005770	18	18
OG0005771	14	14
OG0005772	0	0
OG0005773	18	18
OG0005774	1	1
OG0005775	0	0
OG0005776	0	0
OG0005777	18	18
OG0005778	0	0
OG0005779	1	0
OG0005780	1	1
OG0005781	0	0
OG0005782	0	0
OG0005783	1	1
OG0005784	0	0
OG0005785	1	1
OG0005786	0	0
OG0005787	18	18
OG0005788	6	6
OG0005789	1	0
OG0005790	1	1
OG0005791	0	0
OG0005792	1	1
OG0005793	1	0
OG0005794	0	0
OG0005795	1	1
OG0005796	1	1
OG0005797	18	18
OG0005798	1	0
OG0005799	1	1
OG0005800	0	0
OG0005801	1	1
OG0005802	1	1
OG0005803	0	0
OG0005804	0	0
OG0005805	6	5
OG0005806	1	0
OG0005807	0	0
OG0005808	1	1
OG0005809	16	16
OG0005810	1	0
OG0005811	1	1
OG0005812	1	1
OG0005813	4	4
OG0005814	12	12
OG0005815	1	1
OG0005816	2	1
OG0005817	1	1
OG0005818	0	0
OG0005819	1	1
OG0005820	0	0
OG0005821	1	1
OG0005822	1	1
OG0005823	0	0
OG0005824	0	0
OG0005825	1	1
OG0005826	0	0
OG0005827	0	0
OG0005828	0	0
OG0005829	0	0
OG0005830	0	0
OG0005831	0	0
OG0005832	1	0
OG0005833	4	3
OG0005834	1	0
OG0005835	3	3
OG0005836	3	2
OG0005837	1	1
OG0005838	2	2
OG0005839	4	4
OG0005840	2	2
OG0005841	1	1
OG0005842	4	4
OG0005843	2	2
OG0005844	3	3
OG0005845	2	2
OG0005846	2	1
OG0005847	2	2
OG0005848	2	2
OG0005849	1	0
OG0005850	1	1
OG0005851	2	2
OG0005852	2	2
OG0005853	2	2
OG0005854	2	2
OG0005855	2	1
OG0005856	2	2
OG0005857	3	3
OG0005858	3	2
OG0005859	5	4
OG0005860	2	1
OG0005861	3	3
OG0005862	2	1
OG0005863	3	3
OG0005864	3	3
OG0005865	3	3
OG0005866	2	1
OG0005867	2	2
OG0005868	1	1
OG0005869	2	2
OG0005870	1	1
OG0005871	4	4
OG0005872	1	1
OG0005873	4	3
OG0005874	1	1
OG0005875	2	2
OG0005876	4	4
OG0005877	2	2
OG0005878	2	2
OG0005879	2	2
OG0005880	3	3
OG0005881	3	3
OG0005882	2	2
OG0005883	1	1
OG0005884	2	1
OG0005885	1	1
OG0005886	2	1
OG0005887	3	0
OG0005888	3	1
OG0005889	2	2
OG0005890	4	4
OG0005891	1	1
OG0005892	2	2
OG0005893	2	1
OG0005894	3	3
OG0005895	2	2
OG0005896	2	2
OG0005897	8	5
OG0005898	2	2
OG0005899	17	17
OG0005900	5	0
OG0005901	18	18
OG0005902	11	11
OG0005903	10	9
OG0005904	8	5
OG0005905	3	2
OG0005906	0	0
OG0005907	12	10
OG0005908	2	2
OG0005909	2	2
OG0005910	4	3
OG0005911	0	0
OG0005912	0	0
OG0005913	0	0
OG0005914	3	3
OG0005915	0	0
OG0005916	1	1
OG0005917	0	0
OG0005918	0	0
OG0005919	0	0
OG0005920	0	0
OG0005921	3	2
OG0005922	0	0
OG0005923	5	4
OG0005924	0	0
OG0005925	0	0
OG0005926	0	0
OG0005927	2	2
OG0005928	3	3
OG0005929	6	6
OG0005930	0	0
OG0005931	4	4
OG0005932	0	0
OG0005933	0	0
OG0005934	0	0
OG0005935	0	0
OG0005936	0	0
OG0005937	0	0
OG0005938	0	0
OG0005939	0	0
OG0005940	0	0
OG0005941	1	1
OG0005942	17	17
OG0005943	17	17
OG0005944	0	0
OG0005945	0	0
OG0005946	0	0
OG0005947	17	17
OG0005948	0	0
OG0005949	0	0
OG0005950	3	3
OG0005951	11	11
OG0005952	0	0
OG0005953	0	0
OG0005954	17	17
OG0005955	1	1
OG0005956	0	0
OG0005957	0	0
OG0005958	0	0
OG0005959	0	0
OG0005960	0	0
OG0005961	1	1
OG0005962	0	0
OG0005963	0	0
OG0005964	7	7
OG0005965	3	3
OG0005966	0	0
OG0005967	1	1
OG0005968	8	6
OG0005969	14	14
OG0005970	0	0
OG0005971	1	1
OG0005972	2	2
OG0005973	0	0
OG0005974	1	0
OG0005975	0	0
OG0005976	11	11
OG0005977	0	0
OG0005978	0	0
OG0005979	1	1
OG0005980	5	4
OG0005981	0	0
OG0005982	0	0
OG0005983	3	3
OG0005984	2	2
OG0005985	3	3
OG0005986	0	0
OG0005987	1	1
OG0005988	1	0
OG0005989	1	1
OG0005990	1	1
OG0005991	2	1
OG0005992	3	3
OG0005993	16	16
OG0005994	1	1
OG0005995	4	2
OG0005996	1	0
OG0005997	2	2
OG0005998	17	17
OG0005999	1	1
OG0006000	1	1
OG0006001	1	1
OG0006002	2	2
OG0006003	5	5
OG0006004	2	2
OG0006005	1	1
OG0006006	1	1
OG0006007	1	1
OG0006008	1	0
OG0006009	1	1
OG0006010	1	1
OG0006011	2	1
OG0006012	1	0
OG0006013	3	2
OG0006014	0	0
OG0006015	1	1
OG0006016	1	0
OG0006017	2	2
OG0006018	1	1
OG0006019	1	0
OG0006020	3	3
OG0006021	1	0
OG0006022	2	2
OG0006023	1	1
OG0006024	1	1
OG0006025	2	1
OG0006026	2	1
OG0006027	1	1
OG0006028	3	2
OG0006029	1	0
OG0006030	3	2
OG0006031	1	1
OG0006032	1	1
OG0006033	1	1
OG0006034	1	1
OG0006035	2	2
OG0006036	1	1
OG0006037	1	1
OG0006038	3	2
OG0006039	1	1
OG0006040	1	1
OG0006041	1	1
OG0006042	7	2
OG0006043	3	3
OG0006044	1	1
OG0006045	1	1
OG0006046	2	2
OG0006047	3	2
OG0006048	4	4
OG0006049	1	0
OG0006050	1	1
OG0006051	1	0
OG0006052	1	1
OG0006053	1	0
OG0006054	1	1
OG0006055	3	2
OG0006056	1	1
OG0006057	1	0
OG0006058	4	3
OG0006059	3	3
OG0006060	1	0
OG0006061	1	1
OG0006062	1	0
OG0006063	4	4
OG0006064	1	1
OG0006065	3	1
OG0006066	1	0
OG0006067	4	2
OG0006068	1	0
OG0006069	1	1
OG0006070	2	1
OG0006071	3	3
OG0006072	1	0
OG0006073	1	1
OG0006074	1	1
OG0006075	1	1
OG0006076	1	1
OG0006077	2	2
OG0006078	2	2
OG0006079	1	1
OG0006080	1	0
OG0006081	16	16
OG0006082	17	17
OG0006083	17	17
OG0006084	16	16
OG0006085	10	8
OG0006086	17	17
OG0006087	17	17
OG0006088	17	17
OG0006089	3	3
OG0006090	0	0
OG0006091	4	3
OG0006092	6	6
OG0006093	6	3
OG0006094	0	0
OG0006095	0	0
OG0006096	5	5
OG0006097	0	0
OG0006098	12	12
OG0006099	0	0
OG0006100	9	9
OG0006101	2	2
OG0006102	4	2
OG0006103	9	9
OG0006104	0	0
OG0006105	0	0
OG0006106	2	2
OG0006107	0	0
OG0006108	6	5
OG0006109	1	1
OG0006110	0	0
OG0006111	1	1
OG0006112	16	16
OG0006113	1	1
OG0006114	0	0
OG0006115	1	0
OG0006116	16	16
OG0006117	0	0
OG0006118	0	0
OG0006119	0	0
OG0006120	3	2
OG0006121	0	0
OG0006122	2	2
OG0006123	0	0
OG0006124	0	0
OG0006125	0	0
OG0006126	3	1
OG0006127	0	0
OG0006128	0	0
OG0006129	12	12
OG0006130	1	1
OG0006131	8	7
OG0006132	0	0
OG0006133	15	15
OG0006134	10	10
OG0006135	1	1
OG0006136	1	0
OG0006137	10	6
OG0006138	6	6
OG0006139	0	0
OG0006140	0	0
OG0006141	0	0
OG0006142	0	0
OG0006143	0	0
OG0006144	0	0
OG0006145	0	0
OG0006146	4	4
OG0006147	1	1
OG0006148	0	0
OG0006149	1	0
OG0006150	3	2
OG0006151	2	2
OG0006152	3	3
OG0006153	1	1
OG0006154	2	2
OG0006155	1	1
OG0006156	1	1
OG0006157	0	0
OG0006158	2	2
OG0006159	1	1
OG0006160	0	0
OG0006161	1	1
OG0006162	0	0
OG0006163	0	0
OG0006164	0	0
OG0006165	0	0
OG0006166	2	2
OG0006167	2	2
OG0006168	0	0
OG0006169	0	0
OG0006170	3	0
OG0006171	0	0
OG0006172	1	1
OG0006173	0	0
OG0006174	3	3
OG0006175	3	3
OG0006176	0	0
OG0006177	0	0
OG0006178	0	0
OG0006179	0	0
OG0006180	0	0
OG0006181	0	0
OG0006182	1	1
OG0006183	0	0
OG0006184	2	1
OG0006185	0	0
OG0006186	4	4
OG0006187	0	0
OG0006188	0	0
OG0006189	0	0
OG0006190	0	0
OG0006191	2	2
OG0006192	0	0
OG0006193	0	0
OG0006194	0	0
OG0006195	2	1
OG0006196	0	0
OG0006197	1	0
OG0006198	0	0
OG0006199	2	2
OG0006200	3	3
OG0006201	0	0
OG0006202	0	0
OG0006203	2	2
OG0006204	0	0
OG0006205	6	1
OG0006206	1	1
OG0006207	0	0
OG0006208	0	0
OG0006209	0	0
OG0006210	0	0
OG0006211	2	2
OG0006212	3	3
OG0006213	2	0
OG0006214	0	0
OG0006215	0	0
OG0006216	2	2
OG0006217	0	0
OG0006218	1	1
OG0006219	2	2
OG0006220	0	0
OG0006221	3	3
OG0006222	0	0
OG0006223	1	1
OG0006224	0	0
OG0006225	0	0
OG0006226	0	0
OG0006227	0	0
OG0006228	2	2
OG0006229	1	1
OG0006230	1	1
OG0006231	0	0
OG0006232	0	0
OG0006233	2	2
OG0006234	2	2
OG0006235	0	0
OG0006236	0	0
OG0006237	3	1
OG0006238	0	0
OG0006239	2	2
OG0006240	0	0
OG0006241	0	0
OG0006242	2	2
OG0006243	0	0
OG0006244	1	1
OG0006245	1	1
OG0006246	0	0
OG0006247	0	0
OG0006248	1	1
OG0006249	1	1
OG0006250	0	0
OG0006251	0	0
OG0006252	0	0
OG0006253	8	3
OG0006254	12	12
OG0006255	4	4
OG0006256	6	3
OG0006257	1	1
OG0006258	16	16
OG0006259	7	7
OG0006260	12	12
OG0006261	16	16
OG0006262	15	15
OG0006263	16	16
OG0006264	16	16
OG0006265	15	15
OG0006266	1	0
OG0006267	2	1
OG0006268	0	0
OG0006269	6	6
OG0006270	3	3
OG0006271	1	1
OG0006272	2	1
OG0006273	0	0
OG0006274	5	4
OG0006275	1	1
OG0006276	2	2
OG0006277	0	0
OG0006278	2	1
OG0006279	0	0
OG0006280	2	2
OG0006281	0	0
OG0006282	15	15
OG0006283	15	15
OG0006284	2	2
OG0006285	15	15
OG0006286	10	10
OG0006287	1	1
OG0006288	0	0
OG0006289	15	15
OG0006290	0	0
OG0006291	0	0
OG0006292	9	9
OG0006293	6	6
OG0006294	0	0
OG0006295	0	0
OG0006296	1	1
OG0006297	2	0
OG0006298	0	0
OG0006299	0	0
OG0006300	1	1
OG0006301	1	1
OG0006302	0	0
OG0006303	6	6
OG0006304	0	0
OG0006305	1	1
OG0006306	2	2
OG0006307	9	9
OG0006308	1	0
OG0006309	1	0
OG0006310	0	0
OG0006311	1	0
OG0006312	0	0
OG0006313	3	2
OG0006314	2	2
OG0006315	0	0
OG0006316	0	0
OG0006317	0	0
OG0006318	1	1
OG0006319	1	0
OG0006320	3	3
OG0006321	3	2
OG0006322	0	0
OG0006323	1	1
OG0006324	0	0
OG0006325	0	0
OG0006326	2	2
OG0006327	3	1
OG0006328	0	0
OG0006329	2	1
OG0006330	1	0
OG0006331	1	1
OG0006332	0	0
OG0006333	0	0
OG0006334	1	1
OG0006335	8	4
OG0006336	0	0
OG0006337	2	2
OG0006338	7	6
OG0006339	1	0
OG0006340	2	2
OG0006341	1	1
OG0006342	1	0
OG0006343	1	1
OG0006344	2	2
OG0006345	0	0
OG0006346	1	1
OG0006347	5	2
OG0006348	0	0
OG0006349	1	1
OG0006350	0	0
OG0006351	3	3
OG0006352	2	2
OG0006353	2	2
OG0006354	1	1
OG0006355	0	0
OG0006356	2	2
OG0006357	1	1
OG0006358	0	0
OG0006359	1	1
OG0006360	0	0
OG0006361	0	0
OG0006362	1	1
OG0006363	1	1
OG0006364	0	0
OG0006365	0	0
OG0006366	1	1
OG0006367	2	2
OG0006368	2	2
OG0006369	1	1
OG0006370	2	2
OG0006371	1	0
OG0006372	2	2
OG0006373	1	0
OG0006374	1	1
OG0006375	5	0
OG0006376	0	0
OG0006377	2	1
OG0006378	0	0
OG0006379	1	1
OG0006380	2	1
OG0006381	2	2
OG0006382	2	2
OG0006383	2	1
OG0006384	2	1
OG0006385	6	2
OG0006386	3	3
OG0006387	0	0
OG0006388	0	0
OG0006389	2	1
OG0006390	2	2
OG0006391	2	1
OG0006392	2	2
OG0006393	2	2
OG0006394	0	0
OG0006395	0	0
OG0006396	1	1
OG0006397	2	2
OG0006398	0	0
OG0006399	2	2
OG0006400	2	2
OG0006401	1	1
OG0006402	1	0
OG0006403	1	0
OG0006404	2	2
OG0006405	0	0
OG0006406	11	11
OG0006407	0	0
OG0006408	9	8
OG0006409	12	12
OG0006410	7	0
OG0006411	9	7
OG0006412	1	1
OG0006413	1	0
OG0006414	3	3
OG0006415	6	6
OG0006416	10	7
OG0006417	2	2
OG0006418	2	2
OG0006419	2	2
OG0006420	8	7
OG0006421	14	14
OG0006422	6	3
OG0006423	15	15
OG0006424	15	15
OG0006425	15	15
OG0006426	12	12
OG0006427	11	9
OG0006428	14	14
OG0006429	2	1
OG0006430	9	9
OG0006431	5	4
OG0006432	1	1
OG0006433	1	1
OG0006434	0	0
OG0006435	0	0
OG0006436	1	1
OG0006437	5	5
OG0006438	1	1
OG0006439	2	1
OG0006440	1	1
OG0006441	0	0
OG0006442	0	0
OG0006443	1	1
OG0006444	1	1
OG0006445	0	0
OG0006446	7	7
OG0006447	1	1
OG0006448	14	14
OG0006449	14	14
OG0006450	14	14
OG0006451	14	14
OG0006452	1	1
OG0006453	1	1
OG0006454	0	0
OG0006455	5	5
OG0006456	7	7
OG0006457	0	0
OG0006458	14	14
OG0006459	10	10
OG0006460	0	0
OG0006461	2	2
OG0006462	0	0
OG0006463	9	9
OG0006464	10	10
OG0006465	10	10
OG0006466	8	8
OG0006467	7	5
OG0006468	6	6
OG0006469	0	0
OG0006470	0	0
OG0006471	10	10
OG0006472	9	9
OG0006473	10	10
OG0006474	6	6
OG0006475	10	7
OG0006476	0	0
OG0006477	0	0
OG0006478	2	2
OG0006479	0	0
OG0006480	2	2
OG0006481	1	1
OG0006482	1	1
OG0006483	6	3
OG0006484	0	0
OG0006485	2	2
OG0006486	2	2
OG0006487	11	10
OG0006488	6	5
OG0006489	1	1
OG0006490	2	2
OG0006491	1	1
OG0006492	0	0
OG0006493	1	0
OG0006494	1	1
OG0006495	1	1
OG0006496	0	0
OG0006497	1	0
OG0006498	2	2
OG0006499	0	0
OG0006500	0	0
OG0006501	0	0
OG0006502	0	0
OG0006503	0	0
OG0006504	0	0
OG0006505	1	1
OG0006506	2	1
OG0006507	2	2
OG0006508	1	1
OG0006509	1	1
OG0006510	2	2
OG0006511	7	5
OG0006512	2	1
OG0006513	1	1
OG0006514	4	2
OG0006515	5	5
OG0006516	3	3
OG0006517	0	0
OG0006518	2	2
OG0006519	0	0
OG0006520	1	0
OG0006521	1	0
OG0006522	0	0
OG0006523	5	1
OG0006524	5	4
OG0006525	0	0
OG0006526	2	2
OG0006527	2	1
OG0006528	2	0
OG0006529	2	2
OG0006530	1	1
OG0006531	3	3
OG0006532	0	0
OG0006533	2	1
OG0006534	4	4
OG0006535	0	0
OG0006536	1	1
OG0006537	0	0
OG0006538	0	0
OG0006539	1	1
OG0006540	12	12
OG0006541	2	2
OG0006542	3	0
OG0006543	1	1
OG0006544	2	2
OG0006545	4	2
OG0006546	3	3
OG0006547	4	4
OG0006548	1	1
OG0006549	13	13
OG0006550	12	12
OG0006551	14	14
OG0006552	9	9
OG0006553	14	14
OG0006554	12	12
OG0006555	13	13
OG0006556	13	13
OG0006557	1	0
OG0006558	2	2
OG0006559	8	7
OG0006560	2	2
OG0006561	0	0
OG0006562	7	7
OG0006563	0	0
OG0006564	0	0
OG0006565	0	0
OG0006566	10	10
OG0006567	0	0
OG0006568	2	2
OG0006569	2	2
OG0006570	0	0
OG0006571	0	0
OG0006572	3	3
OG0006573	0	0
OG0006574	0	0
OG0006575	4	3
OG0006576	0	0
OG0006577	2	2
OG0006578	1	1
OG0006579	7	2
OG0006580	8	8
OG0006581	8	8
OG0006582	7	6
OG0006583	6	5
OG0006584	8	7
OG0006585	1	1
OG0006586	7	7
OG0006587	4	4
OG0006588	7	7
OG0006589	8	7
OG0006590	11	11
OG0006591	1	1
OG0006592	11	11
OG0006593	5	5
OG0006594	7	4
OG0006595	8	8
OG0006596	7	7
OG0006597	1	1
OG0006598	1	1
OG0006599	1	1
OG0006600	0	0
OG0006601	2	2
OG0006602	0	0
OG0006603	2	2
OG0006604	0	0
OG0006605	0	0
OG0006606	1	0
OG0006607	0	0
OG0006608	13	13
OG0006609	8	8
OG0006610	3	3
OG0006611	1	0
OG0006612	1	1
OG0006613	0	0
OG0006614	1	1
OG0006615	1	1
OG0006616	6	4
OG0006617	0	0
OG0006618	1	1
OG0006619	0	0
OG0006620	0	0
OG0006621	10	9
OG0006622	1	0
OG0006623	0	0
OG0006624	2	2
OG0006625	0	0
OG0006626	1	0
OG0006627	1	0
OG0006628	1	1
OG0006629	0	0
OG0006630	0	0
OG0006631	0	0
OG0006632	0	0
OG0006633	1	1
OG0006634	4	4
OG0006635	0	0
OG0006636	2	2
OG0006637	1	1
OG0006638	1	1
OG0006639	1	0
OG0006640	1	1
OG0006641	0	0
OG0006642	1	0
OG0006643	0	0
OG0006644	0	0
OG0006645	0	0
OG0006646	3	3
OG0006647	5	2
OG0006648	0	0
OG0006649	1	1
OG0006650	0	0
OG0006651	5	3
OG0006652	0	0
OG0006653	1	1
OG0006654	0	0
OG0006655	2	2
OG0006656	1	1
OG0006657	1	1
OG0006658	0	0
OG0006659	0	0
OG0006660	0	0
OG0006661	0	0
OG0006662	3	3
OG0006663	1	1
OG0006664	7	6
OG0006665	8	8
OG0006666	1	1
OG0006667	10	10
OG0006668	2	2
OG0006669	1	1
OG0006670	3	3
OG0006671	7	5
OG0006672	13	13
OG0006673	4	4
OG0006674	0	0
OG0006675	0	0
OG0006676	12	12
OG0006677	11	11
OG0006678	11	11
OG0006679	13	13
OG0006680	7	7
OG0006681	13	13
OG0006682	13	13
OG0006683	8	8
OG0006684	10	10
OG0006685	6	6
OG0006686	11	11
OG0006687	11	10
OG0006688	13	13
OG0006689	13	13
OG0006690	11	11
OG0006691	12	12
OG0006692	3	2
OG0006693	12	12
OG0006694	5	4
OG0006695	6	6
OG0006696	4	4
OG0006697	5	5
OG0006698	0	0
OG0006699	0	0
OG0006700	6	4
OG0006701	8	8
OG0006702	0	0
OG0006703	3	3
OG0006704	4	1
OG0006705	1	1
OG0006706	0	0
OG0006707	2	2
OG0006708	2	0
OG0006709	0	0
OG0006710	0	0
OG0006711	1	1
OG0006712	1	0
OG0006713	0	0
OG0006714	3	3
OG0006715	0	0
OG0006716	0	0
OG0006717	1	1
OG0006718	5	5
OG0006719	12	12
OG0006720	3	3
OG0006721	1	1
OG0006722	2	2
OG0006723	0	0
OG0006724	3	3
OG0006725	1	1
OG0006726	12	12
OG0006727	1	0
OG0006728	0	0
OG0006729	0	0
OG0006730	0	0
OG0006731	2	2
OG0006732	3	3
OG0006733	2	2
OG0006734	1	0
OG0006735	8	8
OG0006736	3	0
OG0006737	6	6
OG0006738	8	8
OG0006739	2	1
OG0006740	4	4
OG0006741	1	1
OG0006742	9	9
OG0006743	0	0
OG0006744	5	3
OG0006745	5	4
OG0006746	0	0
OG0006747	7	4
OG0006748	10	10
OG0006749	4	3
OG0006750	1	1
OG0006751	3	2
OG0006752	0	0
OG0006753	4	4
OG0006754	2	2
OG0006755	1	1
OG0006756	0	0
OG0006757	1	1
OG0006758	0	0
OG0006759	1	1
OG0006760	0	0
OG0006761	0	0
OG0006762	1	1
OG0006763	5	4
OG0006764	0	0
OG0006765	6	5
OG0006766	1	1
OG0006767	4	1
OG0006768	2	2
OG0006769	2	2
OG0006770	1	1
OG0006771	5	4
OG0006772	1	1
OG0006773	10	10
OG0006774	0	0
OG0006775	0	0
OG0006776	0	0
OG0006777	1	1
OG0006778	0	0
OG0006779	2	0
OG0006780	1	0
OG0006781	2	2
OG0006782	0	0
OG0006783	0	0
OG0006784	0	0
OG0006785	1	0
OG0006786	0	0
OG0006787	4	2
OG0006788	11	11
OG0006789	0	0
OG0006790	1	1
OG0006791	1	1
OG0006792	1	1
OG0006793	0	0
OG0006794	1	1
OG0006795	3	3
OG0006796	1	0
OG0006797	0	0
OG0006798	3	3
OG0006799	1	0
OG0006800	0	0
OG0006801	0	0
OG0006802	0	0
OG0006803	2	2
OG0006804	0	0
OG0006805	2	2
OG0006806	0	0
OG0006807	3	1
OG0006808	0	0
OG0006809	2	2
OG0006810	0	0
OG0006811	4	2
OG0006812	1	1
OG0006813	1	1
OG0006814	9	9
OG0006815	0	0
OG0006816	2	2
OG0006817	0	0
OG0006818	0	0
OG0006819	3	2
OG0006820	1	1
OG0006821	8	8
OG0006822	5	4
OG0006823	0	0
OG0006824	9	8
OG0006825	0	0
OG0006826	1	0
OG0006827	2	2
OG0006828	10	10
OG0006829	11	11
OG0006830	12	12
OG0006831	12	12
OG0006832	12	12
OG0006833	6	3
OG0006834	12	12
OG0006835	11	11
OG0006836	8	8
OG0006837	7	7
OG0006838	12	12
OG0006839	11	11
OG0006840	11	11
OG0006841	1	1
OG0006842	4	4
OG0006843	6	6
OG0006844	3	3
OG0006845	0	0
OG0006846	3	3
OG0006847	3	3
OG0006848	0	0
OG0006849	4	3
OG0006850	0	0
OG0006851	2	2
OG0006852	11	11
OG0006853	11	11
OG0006854	11	11
OG0006855	11	11
OG0006856	2	2
OG0006857	0	0
OG0006858	9	9
OG0006859	2	2
OG0006860	3	3
OG0006861	3	3
OG0006862	4	4
OG0006863	7	7
OG0006864	1	1
OG0006865	0	0
OG0006866	11	11
OG0006867	11	11
OG0006868	1	1
OG0006869	11	11
OG0006870	4	4
OG0006871	0	0
OG0006872	6	6
OG0006873	1	1
OG0006874	0	0
OG0006875	4	3
OG0006876	9	9
OG0006877	3	3
OG0006878	6	6
OG0006879	0	0
OG0006880	5	5
OG0006881	8	8
OG0006882	2	2
OG0006883	1	1
OG0006884	1	1
OG0006885	4	4
OG0006886	8	8
OG0006887	0	0
OG0006888	4	4
OG0006889	3	2
OG0006890	6	5
OG0006891	6	6
OG0006892	10	10
OG0006893	6	5
OG0006894	1	1
OG0006895	6	6
OG0006896	7	7
OG0006897	8	8
OG0006898	9	9
OG0006899	0	0
OG0006900	1	0
OG0006901	2	2
OG0006902	1	1
OG0006903	0	0
OG0006904	2	1
OG0006905	0	0
OG0006906	0	0
OG0006907	1	1
OG0006908	1	1
OG0006909	0	0
OG0006910	1	0
OG0006911	2	2
OG0006912	4	4
OG0006913	3	3
OG0006914	2	2
OG0006915	2	2
OG0006916	1	0
OG0006917	1	1
OG0006918	0	0
OG0006919	0	0
OG0006920	0	0
OG0006921	2	2
OG0006922	1	0
OG0006923	0	0
OG0006924	3	3
OG0006925	1	1
OG0006926	0	0
OG0006927	0	0
OG0006928	1	1
OG0006929	1	0
OG0006930	0	0
OG0006931	1	1
OG0006932	2	2
OG0006933	0	0
OG0006934	0	0
OG0006935	5	4
OG0006936	2	1
OG0006937	0	0
OG0006938	0	0
OG0006939	3	2
OG0006940	2	0
OG0006941	0	0
OG0006942	0	0
OG0006943	1	1
OG0006944	1	1
OG0006945	0	0
OG0006946	0	0
OG0006947	1	1
OG0006948	0	0
OG0006949	0	0
OG0006950	2	2
OG0006951	0	0
OG0006952	3	2
OG0006953	11	11
OG0006954	10	10
OG0006955	7	4
OG0006956	10	10
OG0006957	3	0
OG0006958	4	3
OG0006959	1	0
OG0006960	0	0
OG0006961	0	0
OG0006962	0	0
OG0006963	11	11
OG0006964	9	9
OG0006965	1	1
OG0006966	8	8
OG0006967	3	3
OG0006968	1	1
OG0006969	11	11
OG0006970	11	11
OG0006971	6	6
